2017-08-28,4.2,30.4,5.0,3.7
2017-08-29,1.3,0.0,0.0,0.3
2017-08-30,0.0,0.0,0.0,0.0
2017-08-31,0.0,23.0,0.0,1.5
2017-09-01,0.0,0.5,38.0,2.5
2017-09-02,0.0,10.5,0.0,0.0
2017-09-03,0.0,1.0,0.0,0.0
2017-09-04,0.4,14.5,0.0,0.0
2017-09-05,2.6,6.0,0.0,7.5
2017-09-06,0.0,0.0,0.0,0.0
2017-09-07,0.4,0.0,0.0,0.0
2017-09-08,0.1,0.0,0.0,0.0
2017-09-09,4.3,0.0,7.0,1.9
2017-09-10,0.2,29.5,3.5,3.1
2018-01-02,19.5,64.1,3.0,6.8
2018-01-03,122.4,32.3,2.2,0.5
2018-01-04,25.8,18.5,1.2,0.5
2018-01-05,0.0,0.6,2.1,0.0
2018-01-06,0.0,5.5,32.9,15.1
2018-01-07,3.8,0.0,6.7,28.9
2018-01-08,8.2,57.8,8.4,7.4
2018-01-09,0.3,6.7,0.5,0.9
2018-01-10,2.6,4.8,10.4,0.7
2018-01-11,37.3,9.5,1.6,0.5
2018-01-12,83.8,13.0,1.6,12.4
2018-01-13,32.4,18.8,17.7,22.6
2018-01-14,7.4,5.4,2.0,2.0
2018-01-15,1.1,4.0,7.2,5.0
2018-01-16,0.5,0.5,1.5,2.0
2018-01-17,0.4,0.0,0.0,0.0
2018-01-18,0.6,0.0,0.4,0.4
2018-01-19,11.1,23.5,10.6,9.1
2018-01-20,67.8,76.6,87.0,136.8
2018-01-21,40.2,46.4,15.5,50.2
2018-01-22,0.0,3.9,0.9,1.1
2018-01-23,2.5,25.6,2.6,0.0
2018-01-24,1.2,22.0,1.5,0.5
2018-01-25,0.3,3.0,0.0,0.0
2018-01-26,22.3,32.1,10.1,30.2
2018-01-27,12.7,8.4,4.4,7.8
2018-01-28,0.0,0.0,0.0,0.0
2018-01-29,0.0,0.0,0.0,0.0
2018-01-30,0.0,0.0,0.0,0.0
2018-01-31,0.0,1.5,0.0,0.0
2018-02-01,0.4,16.5,1.4,0.4
2018-02-02,4.6,8.9,0.1,0.6
2018-02-03,0.0,1.4,2.3,0.0
2018-02-04,0.5,5.1,1.2,0.0
2018-02-05,0.0,0.5,0.0,0.0
2018-02-06,0.0,0.0,0.0,0.0
2018-02-07,0.0,0.0,0.0,0.0
2018-02-08,0.0,0.0,0.0,0.0
2018-02-09,0.0,0.0,0.0,0.0
2018-02-10,0.0,0.0,0.0,0.0
2018-02-11,0.0,0.0,0.0,0.0
2018-02-12,0.0,0.4,0.0,0.0
2018-02-13,2.1,11.1,1.5,2.5
2018-02-14,5.4,1.5,0.0,0.0
2018-02-15,0.0,0.0,0.0,0.0
2018-02-16,0.0,0.0,0.0,0.0
2018-02-17,0.0,0.0,0.0,0.0
2018-02-18,0.0,0.0,0.0,0.0
2018-02-19,0.0,6.0,0.0,0.0
2018-02-20,0.0,0.0,0.0,0.0
2018-02-21,0.0,0.0,0.0,0.0
2018-02-22,0.0,0.0,0.4,0.4
2018-02-23,0.0,86.0,31.1,81.1
2018-02-24,0.0,30.0,0.0,0.0
2018-02-25,0.0,0.0,0.0,0.0
2018-02-26,0.0,0.0,0.4,0.4
2018-02-27,0.0,0.0,4.1,5.6
2018-02-28,0.0,0.0,0.0,0.0
2018-03-01,0.0,0.0,0.0,0.0
2018-03-02,0.0,0.4,0.0,0.0
2018-03-03,0.0,2.6,0.0,0.0
2018-03-04,0.0,0.0,0.0,0.0
2018-03-05,0.0,0.0,0.0,0.0
2018-03-06,0.4,0.4,0.5,0.5
2018-03-07,34.8,10.4,24.0,9.0
2018-03-08,11.3,19.6,0.0,0.0
2018-03-09,9.0,4.0,3.5,5.5
2018-03-10,0.0,4.0,6.5,0.0
2018-03-11,0.0,0.4,0.4,0.0
2018-03-12,0.0,1.1,0.1,0.0
2018-03-13,0.0,5.1,0.0,0.0
2018-03-14,0.0,0.0,0.0,0.0
2018-03-15,0.0,0.0,0.0,0.0
2018-03-16,0.0,5.5,0.0,0.0
2018-03-17,0.0,0.5,0.0,0.0
2018-03-18,0.0,0.0,0.0,0.0
2018-03-19,0.0,0.0,0.0,0.0
2018-03-20,0.0,0.0,0.0,0.0
2018-03-21,0.0,0.0,0.0,0.0
2018-03-22,0.0,0.0,0.3,0.3
2018-03-23,0.4,1.2,37.1,31.6
2018-03-24,0.1,4.1,4.5,7.5
2018-03-25,0.4,17.6,0.0,0.0
2018-03-26,17.6,0.2,0.0,0.0
2018-03-27,1.0,0.0,0.0,0.0
2018-03-28,0.0,0.0,0.0,0.0
2018-03-29,0.0,0.0,0.0,0.0
2018-03-30,0.0,0.0,0.0,0.0
2018-03-31,0.4,0.0,0.0,0.0
2018-04-01,3.1,0.0,0.3,0.0
2018-04-02,0.0,0.0,0.7,0.0
2018-04-03,0.0,0.0,0.0,0.0
2018-04-04,0.0,0.0,0.0,0.0
2018-04-05,0.0,0.0,0.0,0.0
2018-04-06,0.0,0.0,0.0,0.0
2018-04-07,0.0,4.4,0.4,0.4
2018-04-08,0.4,5.6,60.1,8.1
2018-04-09,7.1,1.4,1.5,13.5
2018-04-10,0.0,29.1,46.4,53.5
2018-04-11,0.0,0.5,67.1,0.5
2018-04-12,0.0,0.0,0.0,0.0
2018-04-13,0.4,0.0,0.3,0.4
2018-04-14,8.6,0.0,0.7,28.1
2018-04-15,0.0,0.0,0.0,0.0
2018-04-16,1.1,0.0,0.0,0.0
2018-04-17,0.3,0.0,0.3,0.0
2018-04-18,1.6,2.0,2.2,0.0
2018-04-19,0.5,0.0,0.0,0.0
2018-04-20,4.0,0.0,0.5,0.4
2018-04-21,0.0,0.0,5.0,6.6
2018-04-22,0.0,0.0,0.0,0.0
2018-04-23,0.0,0.0,0.0,0.0
2018-04-24,0.0,0.5,0.0,0.0
2018-04-25,0.0,22.0,0.0,36.0
2018-04-26,9.0,35.7,29.7,0.5
2018-04-27,0.5,2.8,7.3,2.0
2018-04-28,0.0,0.0,0.0,0.0
2018-04-29,0.5,8.9,0.5,22.7
2018-04-30,32.5,1.6,2.5,1.3
2018-05-01,18.5,36.5,6.0,13.0
2018-05-02,0.5,0.0,0.4,0.0
2018-05-03,0.0,0.0,3.6,0.0
2018-05-04,0.0,0.0,0.0,0.0
2018-05-05,0.0,51.5,0.5,0.0
2018-05-06,0.5,0.0,0.0,0.0
2018-05-07,0.0,37.0,0.5,38.5
2018-05-08,0.0,0.5,0.0,0.0
2018-05-09,0.0,0.0,0.0,0.0
2018-05-10,0.0,0.0,0.0,0.0
2018-05-11,0.0,0.0,0.0,0.0
2018-05-12,0.0,0.0,0.0,0.0
2018-05-13,0.0,0.0,0.0,0.0
2018-05-14,0.0,0.0,0.0,0.0
2018-05-15,0.4,3.5,0.0,0.0
2018-05-16,3.1,2.0,0.0,0.0
2018-05-17,0.5,0.0,2.5,0.0
2018-05-18,0.0,0.0,0.0,0.0
2018-05-19,0.0,0.5,0.0,0.0
2018-05-20,0.0,0.0,0.0,0.0
2018-05-21,0.0,0.0,0.0,0.0
2018-05-22,0.0,6.5,0.0,0.0
2018-05-23,1.5,0.5,0.0,1.0
2018-05-24,40.0,0.0,0.0,0.0
2018-05-25,0.0,0.0,0.0,0.0
2018-05-26,9.5,0.0,2.0,0.4
2018-05-27,15.5,2.0,2.5,3.6
2018-05-28,0.0,0.0,0.0,0.0
2018-05-29,41.1,0.0,0.0,0.0
2018-05-30,1.4,0.0,0.3,0.0
2018-05-31,0.5,0.0,0.2,0.0
2018-06-01,11.0,90.6,23.6,15.4
2018-06-02,2.0,0.9,0.4,1.1
2018-06-03,4.5,0.0,0.0,0.0
2018-06-04,0.0,0.0,0.0,0.0
2018-06-05,16.0,0.0,0.5,0.0
2018-06-06,0.5,0.0,0.0,0.0
2018-06-07,1.5,2.9,3.3,0.5
2018-06-08,0.0,7.1,15.2,1.5
2018-06-09,0.0,0.0,1.0,0.0
2018-06-10,0.5,0.0,0.0,1.5
2018-06-11,0.0,1.0,0.0,0.5
2018-06-12,0.5,0.5,0.0,0.0
2018-06-13,0.0,0.0,0.0,0.0
2018-06-14,0.5,0.0,0.0,0.0
2018-06-15,3.0,0.0,0.0,0.0
2018-06-16,0.0,0.0,47.8,15.3
2018-06-17,0.0,0.5,3.1,44.0
2018-06-18,0.0,4.0,6.5,4.2
2018-06-19,0.0,0.5,0.0,0.0
2018-06-20,0.0,0.0,0.0,36.5
2018-06-21,0.0,4.0,0.0,0.0
2018-06-22,0.4,0.0,0.0,0.0
2018-06-23,12.6,8.5,0.0,1.5
2018-06-24,0.0,0.0,0.5,1.0
2018-06-25,0.4,72.2,14.9,53.1
2018-06-26,3.6,0.8,1.2,0.4
2018-06-27,0.0,1.5,0.0,0.0
2018-06-28,0.0,1.0,0.0,0.0
2018-06-29,0.5,19.5,5.0,1.5
2018-06-30,0.0,0.0,0.0,0.0
2018-07-01,34.3,13.2,0.0,3.5
2018-07-02,2.0,0.8,0.0,0.0
2018-07-03,1.7,0.0,0.0,0.0
2018-07-04,0.0,0.5,0.0,0.0
2018-07-05,0.0,0.0,0.0,0.4
2018-07-06,0.0,0.0,0.0,0.1
2018-07-07,0.0,0.0,5.0,1.5
2018-07-08,0.0,0.4,6.4,0.5
2018-07-09,0.0,4.1,13.3,18.5
2018-07-10,0.5,0.0,11.8,0.0
2018-07-11,0.0,0.0,0.0,0.0
2018-07-12,0.0,0.0,0.0,0.0
2018-07-13,0.0,0.0,0.0,0.0
2018-07-14,0.0,0.0,0.0,0.0
2018-07-15,0.0,0.0,0.0,0.0
2018-07-16,0.0,0.5,0.0,0.0
2018-07-17,0.0,21.0,0.0,28.0
2018-07-18,0.0,21.1,5.6,0.0
2018-07-19,0.0,2.9,0.9,0.0
2018-07-20,40.9,28.4,0.5,11.0
2018-07-21,8.1,0.1,0.0,0.0
2018-07-22,0.0,0.0,0.0,0.0
2018-07-23,5.5,2.0,0.0,22.5
2018-07-24,0.5,24.7,62.8,0.5
2018-07-25,7.5,5.0,2.7,0.0
2018-07-26,0.0,1.8,0.5,0.0
2018-07-27,0.4,6.0,0.0,0.0
2018-07-28,11.6,3.2,36.1,15.0
2018-07-29,0.0,2.7,1.4,8.0
2018-07-30,42.0,1.9,0.4,0.8
2018-07-31,33.6,16.7,21.6,14.9
2018-08-01,3.9,11.5,4.0,0.3
2018-08-02,0.0,0.0,0.0,0.0
2018-08-03,0.0,0.5,0.0,0.0
2018-08-04,26.5,0.0,0.0,0.0
2018-08-05,0.0,0.0,0.0,0.0
2018-08-06,0.0,24.0,0.0,13.5
2018-08-07,12.9,3.1,9.0,0.5
2018-08-08,58.1,0.8,0.0,0.0
2018-08-09,0.0,10.6,0.4,10.5
2018-08-10,0.0,1.2,0.1,0.0
2018-08-11,0.0,0.3,0.0,0.0
2018-08-12,0.0,0.0,0.0,0.0
2018-08-13,0.0,0.0,0.0,0.0
2018-08-14,0.0,0.0,0.0,0.0
2018-08-15,0.0,0.0,0.0,0.0
2018-08-16,0.0,0.0,0.0,0.0
2018-08-17,0.0,27.6,0.0,0.0
2018-08-18,0.0,3.4,0.0,5.0
2018-08-19,1.0,0.0,5.0,44.5
2018-08-20,1.0,0.0,0.0,0.0
2018-08-21,1.5,5.9,0.5,20.3
2018-08-22,0.0,1.6,28.0,44.2
2018-08-23,0.0,0.0,0.0,0.0
2018-08-24,0.0,0.0,0.0,0.0
2018-08-25,0.0,24.7,0.5,0.0
2018-08-26,13.5,0.8,3.5,0.0
2018-08-27,1.0,0.9,24.0,0.0
2018-08-28,0.4,13.1,32.5,29.6
2018-08-29,35.1,0.5,0.5,1.4
2018-08-30,0.4,0.0,0.0,0.0
2018-08-31,29.6,0.0,0.0,12.0
2018-09-01,1.5,13.0,0.4,12.5
2018-09-02,0.0,0.4,0.1,7.5
2018-09-03,0.0,17.7,18.0,9.0
2018-09-04,0.0,4.9,22.5,8.0
2018-09-05,0.0,0.0,0.4,0.4
2018-09-06,1.5,5.6,17.1,20.6
2018-09-07,13.0,36.4,24.0,19.0
2018-09-08,3.0,0.5,9.0,3.0
2018-09-09,0.0,4.0,11.0,45.2
2018-09-10,63.0,21.0,0.5,0.7
2018-09-11,10.3,0.0,2.5,10.6
2018-09-12,0.7,9.5,0.0,0.0
2018-09-13,0.0,0.0,10.5,1.0
2018-09-14,39.1,3.5,22.0,10.5
2018-09-15,7.8,5.8,19.0,0.0
2018-09-16,25.1,8.2,19.0,0.0
2018-09-17,0.0,0.5,2.6,5.6
2018-09-18,0.0,21.0,2.4,31.6
2018-09-19,3.0,14.0,0.4,0.3
2018-09-20,0.0,0.5,0.1,1.1
2018-09-21,5.0,1.0,4.5,9.0
2018-09-22,0.0,4.5,9.5,0.0
2018-09-23,0.0,0.0,0.5,2.0
2018-09-24,0.0,0.0,0.0,0.0
2018-09-25,0.0,5.0,0.0,0.0
2018-09-26,3.0,71.0,0.0,0.0
2018-09-27,0.0,0.0,0.0,0.0
2018-09-28,0.0,76.5,0.0,0.0
2018-09-29,0.0,0.0,0.0,0.0
2018-09-30,0.0,0.0,0.0,0.0
2018-10-01,0.0,0.0,0.0,0.0
2018-10-02,0.0,51.0,0.0,11.6
2018-10-03,0.5,2.0,0.0,2.9
2018-10-04,36.5,6.0,15.5,1.0
2018-10-05,0.4,3.0,0.4,35.5
2018-10-06,12.6,9.8,0.6,1.9
2018-10-07,4.6,32.7,3.5,41.1
2018-10-08,5.0,16.8,2.9,0.5
2018-10-09,7.9,2.2,12.6,23.5
2018-10-10,6.4,1.4,3.3,0.0
2018-10-11,16.5,12.0,12.2,14.8
2018-10-12,71.1,4.9,50.5,19.2
2018-10-13,17.8,0.9,1.0,0.4
2018-10-14,35.7,22.2,10.5,17.6
2018-10-15,0.5,1.1,0.5,0.0
2018-10-16,2.4,3.7,0.4,72.5
2018-10-17,7.0,0.8,5.0,31.2
2018-10-18,4.6,18.5,28.2,10.6
2018-10-19,2.0,8.5,12.9,1.7
2018-10-20,1.0,0.4,0.4,0.0
2018-10-21,63.1,63.1,11.1,10.0
2018-10-22,1.6,0.5,7.2,0.5
2018-10-23,16.3,0.4,45.4,5.0
2018-10-24,1.0,3.6,1.5,3.0
2018-10-25,0.0,9.0,0.0,0.0
2018-10-26,2.0,0.0,0.3,0.0
2018-10-27,24.9,13.5,3.7,34.0
2018-10-28,1.0,4.5,5.2,6.6
2018-10-29,0.8,24.7,23.7,28.5
2018-10-30,26.7,13.5,42.4,33.7
2018-10-31,0.5,4.6,1.1,0.5
2018-11-01,1.5,18.6,69.0,52.0
2018-11-02,173.4,70.3,19.9,141.3
2018-11-03,49.5,72.2,60.3,85.7
2018-11-04,12.0,50.4,18.6,45.5
2018-11-05,41.1,51.4,152.3,111.0
2018-11-06,21.6,52.2,76.7,78.9
2018-11-07,6.5,1.5,23.9,33.5
2018-11-08,0.5,12.3,0.3,3.4
2018-11-09,40.5,3.2,5.0,1.9
2018-11-10,1.0,0.8,0.8,0.4
2018-11-11,2.0,29.6,13.8,11.6
2018-11-12,0.5,19.2,2.7,0.0
2018-11-13,0.5,0.5,11.0,1.8
2018-11-14,4.0,9.8,33.8,17.3
2018-11-15,2.3,3.7,26.4,2.4
2018-11-16,0.7,5.5,0.5,0.5
2018-11-17,0.0,10.0,0.0,1.5
2018-11-18,0.0,0.0,0.0,0.5
2018-11-19,26.8,36.7,2.2,0.5
2018-11-20,4.7,0.8,7.7,1.0
2018-11-21,9.3,22.1,25.6,0.0
2018-11-22,0.2,13.9,17.5,0.0
2018-11-23,0.0,0.0,0.0,0.0
2018-11-24,0.0,0.0,0.0,0.0
2018-11-25,13.0,0.0,0.0,0.0
2018-11-26,2.5,0.0,0.0,0.0
2018-11-27,11.3,0.0,0.4,0.0
2018-11-28,2.0,6.5,18.6,8.8
2018-11-29,12.2,31.0,30.8,25.7
2018-11-30,132.2,27.2,26.2,7.9
2018-12-01,19.0,80.7,56.8,101.5
2018-12-02,20.6,28.0,17.3,5.5
2018-12-03,11.1,22.9,86.4,82.8
2018-12-04,13.0,51.5,118.4,38.3
2018-12-05,31.5,42.5,33.6,74.8
2018-12-06,30.1,43.7,51.9,109.3
2018-12-07,0.5,2.0,4.7,11.6
2018-12-08,1.0,4.5,2.6,0.0
2018-12-09,0.5,24.7,0.9,0.4
2018-12-10,12.5,28.3,28.3,15.8
2018-12-11,0.4,12.5,38.8,79.2
2018-12-12,97.5,89.7,78.2,124.0
2018-12-13,93.3,147.3,6.8,10.4
2018-12-14,5.8,32.4,19.3,24.5
2018-12-15,16.3,124.0,100.0,149.7
2018-12-16,3.5,6.1,40.6,49.7
2018-12-17,8.7,62.9,154.1,107.4
2018-12-18,0.0,1.7,16.5,4.4
2018-12-19,0.0,2.0,85.9,16.1
2018-12-20,0.0,0.5,1.5,0.5
2018-12-21,0.0,0.0,7.1,0.0
2018-12-22,0.0,0.0,0.0,0.0
2018-12-23,0.0,0.0,0.0,0.0
2018-12-24,0.0,21.8,0.0,0.0
2018-12-25,13.5,0.7,0.0,0.0
2018-12-26,2.0,1.0,13.0,0.0
2018-12-27,0.0,0.4,0.0,6.7
2018-12-28,5.0,4.6,0.3,6.3
2018-12-29,0.0,1.5,0.7,0.0
2018-12-30,0.0,2.5,0.5,0.4
2018-12-31,9.0,1.0,12.0,7.1
2019-01-01,0.0,0.0,0.0,5.0
2019-01-02,2.0,22.6,30.5,21.9
2019-01-03,0.0,0.9,43.0,61.4
2019-01-04,0.4,0.0,14.0,2.2
2019-01-05,45.0,14.7,2.6,0.5
2019-01-06,1.5,35.7,14.8,73.5
2019-01-07,5.6,4.0,3.1,0.2
2019-01-08,0.4,24.0,0.4,0.3
2019-01-09,1.0,34.5,1.5,2.6
2019-01-10,3.5,10.9,8.0,4.1
2019-01-11,0.5,6.1,11.0,23.3
2019-01-12,0.0,25.1,26.4,47.4
2019-01-13,1.0,48.5,95.5,71.7
2019-01-14,3.0,0.0,1.6,0.0
2019-01-15,0.0,0.3,0.4,0.3
2019-01-16,16.0,40.5,48.4,13.5
2019-01-17,2.5,35.4,12.2,24.2
2019-01-18,0.0,1.5,0.9,1.5
2019-01-19,1.0,5.8,11.1,4.0
2019-01-20,0.0,0.4,0.0,0.0
2019-01-21,0.0,0.1,0.0,0.0
2019-01-22,0.0,0.0,0.0,0.0
2019-01-23,0.5,0.0,2.0,0.0
2019-01-24,2.0,0.0,0.0,0.0
2019-01-25,0.0,0.0,0.0,0.0
2019-01-26,0.0,0.0,0.0,0.0
2019-01-27,10.2,0.4,0.0,0.0
2019-01-28,2.6,3.6,1.0,0.0
2019-01-29,3.7,25.0,0.5,5.5
2019-01-30,0.4,0.5,3.0,0.0
2019-01-31,0.6,0.0,1.0,5.1
2019-02-01,0.5,11.4,9.0,3.4
2019-02-02,0.0,43.9,1.5,3.3
2019-02-03,0.0,6.1,0.0,3.7
2019-02-04,0.0,0.0,0.0,0.0
2019-02-05,0.0,0.0,0.0,0.0
2019-02-06,0.0,0.0,0.0,0.0
2019-02-07,0.0,0.0,0.0,0.0
2019-02-08,0.0,0.0,0.0,0.0
2019-02-09,0.0,0.0,0.0,0.0
2019-02-10,0.0,0.0,0.0,0.0
2019-02-11,0.0,0.0,0.0,0.0
2019-02-12,3.5,10.0,1.0,0.0
2019-02-13,1.9,47.6,0.0,2.2
2019-02-14,0.6,0.9,0.0,0.8
2019-02-15,0.0,0.0,0.0,0.0
2019-02-16,0.0,0.0,0.0,0.0
2019-02-17,0.0,0.0,0.0,0.0
2019-02-18,9.6,1.0,0.0,0.0
2019-02-19,77.9,0.0,0.4,0.0
2019-02-20,0.5,0.0,2.6,0.0
2019-02-21,0.0,0.0,0.0,0.0
2019-02-22,0.0,0.0,0.0,0.0
2019-02-23,0.0,0.0,0.0,0.0
2019-02-24,0.0,0.0,0.0,0.0
2019-02-25,0.0,0.0,0.0,0.0
2019-02-26,0.0,18.0,21.3,0.0
2019-02-27,0.0,3.5,1.7,0.0
2019-02-28,0.0,0.0,0.0,0.0
2019-03-01,0.0,0.0,0.0,0.0
2019-03-02,0.0,0.0,0.0,0.0
2019-03-03,0.0,0.0,0.0,0.0
2019-03-04,0.0,0.0,0.0,0.0
2019-03-05,0.0,0.0,0.0,0.0
2019-03-06,0.0,0.0,0.0,0.0
2019-03-07,0.0,0.0,0.0,0.0
2019-03-08,0.0,0.0,0.0,0.0
2019-03-09,0.0,0.0,0.0,0.0
2019-03-10,0.0,0.0,0.0,0.0
2019-03-11,0.0,0.0,0.0,0.0
2019-03-12,0.0,0.0,0.0,0.0
2019-03-13,0.0,0.0,0.0,0.0
2019-03-14,0.0,0.0,0.0,0.0
2019-03-15,0.0,0.0,0.0,0.0
2019-03-16,0.0,0.0,0.0,0.0
2019-03-17,0.0,0.0,0.0,0.0
2019-03-18,0.0,0.0,0.0,0.0
2019-03-19,0.0,0.0,0.0,0.0
2019-03-20,0.0,0.0,0.0,0.0
2019-03-21,0.0,0.0,0.0,0.0
2019-03-22,0.0,0.0,0.0,0.0
2019-03-23,0.0,0.0,0.0,0.0
2019-03-24,0.0,0.0,0.0,0.0
2019-03-25,0.0,1.8,24.5,10.8
2019-03-26,12.0,1.7,35.5,1.5
2019-03-27,0.0,0.0,9.0,3.1
2019-03-28,0.8,0.4,1.0,4.0
2019-03-29,6.3,9.1,0.5,0.0
2019-03-30,0.9,66.5,46.5,9.0
2019-03-31,0.0,13.5,2.8,0.0
2019-04-01,0.2,11.0,0.2,0.0
2019-04-02,0.3,0.0,0.5,0.0
2019-04-03,3.6,0.0,4.5,0.0
2019-04-04,0.0,0.0,0.0,0.0
2019-04-05,0.0,0.0,0.0,0.0
2019-04-06,0.0,0.0,0.0,0.0
2019-04-07,0.0,8.0,0.0,0.0
2019-04-08,0.0,0.0,0.0,0.0
2019-04-09,0.0,0.0,0.0,0.0
2019-04-10,0.0,0.0,0.0,0.0
2019-04-11,0.0,61.0,3.0,7.0
2019-04-12,18.9,4.5,1.0,0.0
2019-04-13,0.6,3.5,7.5,0.0
2019-04-14,3.4,2.5,0.5,0.0
2019-04-15,1.1,0.0,0.0,0.0
2019-04-16,0.0,0.0,0.0,0.0
2019-04-17,0.0,0.0,0.0,0.0
2019-04-18,0.0,0.0,0.0,0.0
2019-04-19,0.0,0.0,0.0,0.0
2019-04-20,0.0,0.0,0.0,0.0
2019-04-21,0.0,0.0,0.0,0.0
2019-04-22,0.0,0.0,0.0,0.0
2019-04-23,0.0,3.0,7.5,0.0
2019-04-24,0.0,0.0,0.4,0.0
2019-04-25,0.0,1.5,8.1,0.0
2019-04-26,0.0,0.0,0.0,0.0
2019-04-27,0.0,21.2,0.0,1.8
2019-04-28,0.0,0.8,0.0,3.2
2019-04-29,3.0,3.5,0.0,0.0
2019-04-30,0.5,2.0,0.0,0.0
2019-05-01,8.0,0.0,0.0,0.0
2019-05-02,0.0,0.0,0.0,0.0
2019-05-03,0.0,0.0,0.0,0.0
2019-05-04,0.0,4.5,0.4,0.0
2019-05-05,28.0,0.0,48.6,0.0
2019-05-06,2.0,13.5,3.0,0.0
2019-05-07,54.1,14.7,35.2,0.0
2019-05-08,2.9,38.4,29.1,40.7
2019-05-09,0.0,3.9,5.2,1.3
2019-05-10,0.4,0.5,0.0,0.5
2019-05-11,0.5,0.4,17.4,0.0
2019-05-12,16.6,0.1,0.1,17.5
2019-05-13,43.0,5.5,0.0,0.0
2019-05-14,0.5,0.5,0.0,0.0
2019-05-15,0.5,27.7,0.4,0.0
2019-05-16,19.0,0.8,18.6,2.0
2019-05-17,0.5,12.0,0.0,0.0
2019-05-18,1.5,0.0,7.5,0.0
2019-05-19,3.5,8.5,0.4,7.0
2019-05-20,0.0,0.0,0.1,13.0
2019-05-21,0.0,15.5,0.0,0.0
2019-05-22,0.0,7.0,0.0,10.5
2019-05-23,0.0,0.0,0.0,0.0
2019-05-24,0.0,0.0,3.5,0.0
2019-05-25,0.5,0.0,0.0,0.0
2019-05-26,3.5,0.5,32.0,11.0
2019-05-27,0.0,4.5,19.0,0.0
2019-05-28,0.0,0.5,0.0,0.0
2019-05-29,0.0,9.0,0.0,0.0
2019-05-30,0.0,0.0,0.0,0.0
2019-05-31,0.0,10.5,0.0,0.0
2019-06-01,0.0,0.0,0.0,0.0
2019-06-02,0.0,0.0,0.5,0.0
2019-06-03,0.0,1.5,3.0,0.0
2019-06-04,0.0,0.0,0.0,0.0
2019-06-05,82.6,7.4,6.3,37.1
2019-06-06,4.9,20.1,27.5,16.5
2019-06-07,0.0,1.5,0.3,6.9
2019-06-08,4.5,3.0,38.9,10.3
2019-06-09,0.0,2.0,8.0,28.2
2019-06-10,0.0,0.5,0.6,0.0
2019-06-11,4.0,10.4,8.5,0.0
2019-06-12,0.0,0.1,0.0,0.5
2019-06-13,0.0,0.0,0.0,1.4
2019-06-14,0.0,1.7,0.0,11.6
2019-06-15,0.0,9.3,0.0,7.0
2019-06-16,0.0,54.0,0.6,65.9
2019-06-17,2.5,23.0,0.4,5.5
2019-06-18,0.5,20.8,54.6,8.0
2019-06-19,1.5,1.2,0.4,0.6
2019-06-20,9.5,41.0,33.0,8.5
2019-06-21,10.0,2.6,0.0,0.0
2019-06-22,12.9,16.0,40.5,45.5
2019-06-23,9.6,9.4,26.5,27.6
2019-06-24,11.5,0.0,0.0,0.3
2019-06-25,1.0,0.0,3.7,52.2
2019-06-26,0.0,0.5,1.3,4.4
2019-06-27,0.0,0.5,0.0,0.4
2019-06-28,0.0,0.0,0.0,0.0
2019-06-29,0.0,0.4,12.8,0.5
2019-06-30,0.0,13.1,1.2,1.5
2019-07-01,1.0,0.0,0.0,0.0
2019-07-02,1.0,0.4,0.0,0.0
2019-07-03,3.0,5.6,5.0,0.0
2019-07-04,0.0,0.0,0.0,0.0
2019-07-05,0.0,0.0,0.0,0.0
2019-07-06,0.5,13.5,0.0,0.0
2019-07-07,0.0,28.6,0.0,0.0
2019-07-08,0.0,2.4,0.0,0.0
2019-07-09,0.0,3.0,10.5,4.0
2019-07-10,0.0,0.5,0.0,0.0
2019-07-11,0.0,0.0,0.0,0.0
2019-07-12,0.0,3.0,8.0,0.0
2019-07-13,2.0,6.9,0.0,4.5
2019-07-14,0.5,5.4,6.5,7.5
2019-07-15,0.9,0.7,0.0,12.0
2019-07-16,27.1,3.4,15.0,0.0
2019-07-17,3.0,0.6,0.0,0.0
2019-07-18,0.0,3.5,0.0,0.4
2019-07-19,0.0,0.0,0.0,50.6
2019-07-20,0.0,0.0,0.0,5.5
2019-07-21,0.4,0.0,0.0,0.3
2019-07-22,14.6,111.5,0.0,0.2
2019-07-23,0.0,6.5,0.0,0.0
2019-07-24,0.4,0.5,12.3,0.0
2019-07-25,2.1,1.5,3.2,0.5
2019-07-26,0.0,0.0,0.0,0.0
2019-07-27,0.0,24.5,0.0,0.0
2019-07-28,0.0,1.0,0.0,0.0
2019-07-29,0.0,0.0,0.0,0.0
2019-07-30,0.0,0.0,0.0,0.5
2019-07-31,0.0,0.5,0.0,1.0
2019-08-01,0.0,0.0,0.0,0.0
2019-08-02,0.0,0.0,0.0,0.0
2019-08-03,0.0,0.0,0.0,0.0
2019-08-04,0.0,0.0,0.0,0.0
2019-08-05,0.0,0.0,0.0,0.0
2019-08-06,0.0,0.0,0.0,0.0
2019-08-07,0.0,0.0,0.0,0.0
2019-08-08,43.5,0.0,0.0,0.0
2019-08-09,1.4,0.0,0.0,0.4
2019-08-10,10.1,0.0,0.0,11.6
2019-08-11,2.5,0.0,0.0,0.7
2019-08-12,0.0,0.0,0.4,116.2
2019-08-13,0.5,11.5,1.1,0.1
2019-08-14,42.5,32.5,0.0,28.6
2019-08-15,31.5,8.5,0.0,0.4
2019-08-16,0.0,8.5,19.5,1.0
2019-08-17,0.0,38.0,0.0,59.0
2019-08-18,0.0,1.5,0.0,0.0
